Date,AAPL,ABBV,ABT,ACN,AIG,ALL,AMGN,AMZN,APA,APC,AXP,BA,BAC,BAX,BIIB,BK,BMY,C,CAT,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DIS,DOW,DVN,EBAY,EMC,EMR,EXC,F,FB,FCX,FDX,FOXA,GD,GE,GILD,GM,GOOG,GS,HAL,HD,HON,HPQ,IBM,INTC,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NKE,NOV,NSC,ORCL,OXY,PEP,PFE,PG,PM,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU,MTK,XAR,KBE,XBI,KCE,XHE,XHS,XHB,KIE,XME,XES,XOP,XPH,KRE,XRT,XSD,XSW,XTL,XTN
2010-01-12,27.028789,,21.827576,36.316503,22.474379,26.577693,50.050746,127.349998,97.015997,60.920004,37.864805,50.789675,15.554524,27.531369,53.25,25.57287,19.536603,34.64489,50.822353,34.019224,14.537261,38.416671,30.353552,49.220868,20.532727,30.147935,62.237423,25.970839,28.033171,24.645479,67.3192,9.760101,16.541527,35.936313,35.735129,9.720854,,33.595094,82.939632,11.124056,58.847984,13.322293,21.707817,,294.945572,153.052797,30.448649,23.732334,35.827076,20.187843,110.641218,16.345927,51.754006,36.688548,23.253352,26.808801,58.728856,20.489542,24.148708,50.095452,16.478588,39.228362,32.371101,70.472262,14.176886,73.468113,28.919506,28.528502,24.979392,14.773733,37.153938,44.886282,22.633017,62.719347,50.102225,14.499236,48.400528,36.637628,41.463704,43.195079,10.334423,61.49749,23.88752,57.208473,18.478509,41.382358,23.301008,21.058061,28.961219,29.131112,50.997042,20.991771,60.730686,20.48539,21.337777,31.682328,23.806049,45.751567,57.356925,26.942929,22.20363,51.359413,10.717085,28.105299,25.378985,28.937745,20.130371,23.668431,26.855694,,20.544355,17.976532,31.682531,,,15.000713,32.170998,51.278865,28.341725,39.570985,15.871256,20.413086,16.732425,22.106321,,,
2010-01-11,27.339779,,21.890879,36.548531,23.398308,26.603264,50.9351,130.309998,98.508695,62.981063,37.369193,51.159482,16.09646,27.102918,53.900002,25.528886,19.749215,35.727542,52.365637,34.217403,14.801414,38.269833,31.013538,49.487692,20.863626,30.480316,62.601199,26.169439,28.524343,24.565617,68.126776,9.869528,16.579402,36.130169,35.582198,9.9174,,34.910839,83.58146,11.645101,59.207936,13.314349,21.67884,,300.255255,156.463689,30.896824,23.885009,36.23488,20.366532,109.768026,16.615583,51.48145,37.565899,23.003975,26.899781,58.736589,20.542236,24.16225,49.823628,16.202913,39.652501,32.362697,70.413571,14.254279,74.967287,29.150553,29.362456,25.145534,14.794246,37.386344,45.060774,22.752818,64.910137,49.410319,14.545584,47.852058,36.838811,42.147782,43.195079,10.511041,62.434228,24.0393,58.35736,18.485363,42.086881,23.848788,21.97951,29.747373,29.217566,51.34029,21.000407,61.086237,20.582669,21.317716,31.949651,24.41646,45.316872,57.643919,27.293888,22.079308,52.112283,10.874164,28.309024,25.586655,29.498324,20.352071,23.767976,27.208254,,20.893627,18.207418,32.105981,,,15.207619,32.383408,52.596271,29.016081,40.528875,15.999051,20.554781,16.848108,22.864824,,,
2010-01-08,27.583106,,21.780099,36.582906,23.169301,26.603264,50.711778,133.520004,98.213834,63.693411,37.801727,51.773025,15.953846,27.259555,54.080002,25.977533,19.544478,35.333852,49.270898,34.369199,14.898271,38.967315,30.834066,49.429325,20.923018,30.543199,61.509861,25.925008,28.997322,24.877079,69.070461,9.894781,16.72143,35.588985,35.174378,9.573444,,34.914803,81.416482,11.678188,58.128079,13.187243,21.509814,,300.709808,158.971705,31.207805,24.580524,35.784597,20.428684,110.929466,16.520409,51.473432,37.692441,22.546103,26.535861,58.458253,20.717887,24.566567,49.439878,16.276051,39.808306,32.152549,70.698643,14.148744,76.413544,29.035031,29.554906,25.46951,14.97886,37.755001,45.168794,22.743602,65.504785,49.467299,14.429714,48.042829,36.704689,42.3017,42.746829,10.542742,62.434228,23.728512,58.304102,18.574467,41.994622,23.513587,22.266934,29.548578,29.412093,49.174549,20.905421,59.791028,20.641985,21.230787,31.897913,24.467328,44.581238,57.004337,27.347881,22.021292,52.181511,10.867024,28.149588,25.309762,29.659701,20.431884,23.522944,27.269364,,20.884671,18.10986,32.131387,,,15.254643,32.241803,53.359458,29.465652,40.984567,15.838276,20.873598,16.899009,23.022248,,,
2010-01-07,27.400936,,21.669319,36.728999,22.569141,26.492453,50.265136,130,98.729833,63.664918,37.82876,52.27731,16.09646,27.195057,52.990002,25.819187,19.875207,35.924388,48.723805,34.997466,14.942296,39.306882,30.567756,49.787871,20.812719,30.327598,61.401501,26.268738,28.951844,24.789232,68.934351,9.776935,16.626744,35.38705,35.341875,9.548876,,33.939884,79.4431,11.578937,58.128079,12.909198,21.669181,,296.753749,162.036044,29.707782,24.699271,35.011473,20.277188,109.827375,16.337995,51.297073,37.785239,22.971269,26.740566,57.530469,20.761799,24.557861,49.487848,16.259173,39.600564,31.984431,70.203957,14.113565,75.805055,29.050435,30.168913,25.295062,15.008489,37.746986,43.664829,22.467139,64.839719,49.630101,14.313844,48.106421,36.905872,41.8827,41.850325,10.578971,61.426798,23.779106,59.734503,18.711547,42.162366,23.480875,21.768168,29.828699,28.448115,46.918912,20.870881,59.672513,20.585043,21.217414,31.854793,24.696231,44.806942,57.233934,27.356881,22.095885,51.844019,10.931284,28.105299,24.911729,29.252008,20.298862,23.545916,27.100136,,20.965272,18.028562,32.131387,,,15.188809,32.330305,51.551434,28.856858,40.668371,15.990806,20.49279,16.936027,22.716939,,,
2010-01-06,27.451683,,21.49128,36.76337,23.011363,26.35607,50.729644,132.25,100.250172,63.769396,37.225014,50.243368,15.583046,26.762,53.43,24.772344,19.859457,35.825967,48.527833,35.136614,14.634118,37.453043,30.689333,50.029682,20.719388,29.249606,61.633698,26.001392,28.942748,24.773259,69.342674,9.890572,16.910801,35.38705,35.225355,9.311383,,34.601719,80.314834,11.744352,57.960656,12.273668,21.616058,,303.826685,158.926102,29.634612,24.410887,34.348796,20.269419,110.208865,16.496616,51.665824,37.051297,23.028504,26.877037,59.154093,20.182155,24.719394,49.128081,16.298555,39.23702,31.538919,70.153645,14.134672,76.078431,29.004224,29.738193,25.560888,14.862621,38.11564,44.246473,22.540862,65.324829,49.947564,14.367917,48.368732,36.451347,40.702664,41.345025,10.606143,60.799363,23.880293,58.966042,18.924023,41.650747,23.726156,21.700539,28.726278,28.703159,47.278505,20.473669,59.418555,20.395231,21.344464,31.665081,23.831483,44.781865,57.414323,27.131906,22.095885,51.921902,10.702805,28.007866,24.643487,29.481336,20.378674,23.653116,27.231758,,20.123437,18.028562,31.978944,,,14.5869,31.843537,51.933026,28.838127,40.91017,15.945459,19.793166,16.889755,22.93161,,,
2010-01-05,27.895396,,21.372588,36.376662,23.161404,26.347546,51.113757,134.690002,98.702191,63.218512,36.63286,48.76414,15.402402,26.66986,53.380001,25.150615,19.867332,34.743312,48.380853,35.216726,14.739779,37.251139,30.469338,49.387634,20.855141,29.510119,61.625962,25.917368,29.097376,24.342002,69.551376,9.953704,17.100171,35.072029,35.014165,8.975616,,33.274085,80.985406,11.554127,58.010886,12.337221,20.891659,,311.683844,160.640677,28.948624,24.495704,34.348796,20.45976,110.929466,16.552134,51.248973,36.848832,23.036679,26.679911,60.03549,20.12946,24.755182,49.807638,16.186035,38.600811,31.219494,69.172652,13.930637,74.962874,28.619144,29.362456,25.718722,14.953789,37.578686,44.371112,22.872617,64.550226,50.452249,14.414264,48.599249,36.451347,41.104561,41.931827,10.683131,59.473796,23.54782,59.635589,19.205039,40.870739,23.783383,21.861159,28.446152,28.659932,47.629927,20.257793,59.73177,20.672829,21.97637,31.906535,23.797571,44.882178,56.922342,27.095911,22.112461,51.307493,10.681385,27.72442,24.59157,28.988708,20.609243,23.515286,27.400987,,19.863723,17.791173,32.131387,,,14.511662,31.763883,49.970546,28.294893,40.454474,15.966071,19.642614,16.737052,22.922069,,,
2010-01-04,27.847252,,21.54667,36.153226,23.603626,25.921348,51.5604,133.899994,97.55042,61.489881,36.713605,47.217673,14.91751,26.85414,53.639999,24.886706,20.182311,33.463814,47.809265,34.934217,14.942296,35.837816,30.44039,49.537723,20.948472,29.626902,61.192517,26.169439,29.170142,23.303794,69.478783,10.058922,16.948674,35.015488,35.596763,8.418735,,33.07593,79.941233,11.52104,57.918805,12.273668,20.910977,,313.062468,157.849942,28.582765,24.317585,34.280828,20.374301,112.285875,16.560064,51.850205,36.148636,23.318762,27.157558,59.416963,20.34024,24.828651,50.191388,15.43215,37.82535,30.513399,69.608647,13.923603,73.34529,28.503619,28.326888,25.710416,14.89453,36.937548,43.698066,22.900264,65.01968,49.849884,14.622831,48.583351,36.77175,40.138299,42.551227,10.438582,59.305888,24.032074,60.046449,19.299578,40.71977,24.053181,21.987964,28.491335,28.266559,47.548202,19.756961,60.637566,20.912467,21.936821,32.165236,23.161725,45.333592,56.700952,26.996922,22.104173,50.892119,10.488605,27.999008,24.505041,28.895278,20.635847,23.798604,27.391585,,19.442804,17.722883,31.9366,,,14.408208,31.383318,49.261874,27.611171,40.119678,16.060886,20.103127,16.630623,22.874365,,,
2009-12-31,27.420455,,21.360718,35.663392,23.674697,25.605963,50.533121,134.520004,95.06259,59.286351,36.354725,45.494707,14.318529,27.033813,53.5,24.6052,19.883081,32.578005,46.535442,34.639059,14.761792,35.18622,29.5662,49.337603,20.312128,28.935188,59.590336,25.718768,29.333866,22.065929,66.693099,9.903198,16.541527,34.409684,35.589479,8.189431,,31.819632,79.941233,11.322548,57.064961,12.019457,20.89649,,309.680858,153.983033,27.521773,24.538115,33.303805,20.009156,110.971844,16.179373,51.633764,35.110996,23.302409,27.074159,58.257231,20.542236,24.745515,49.919565,15.291499,37.894278,29.714838,69.315188,13.811031,71.868361,28.141646,27.126364,25.319982,15.058632,35.334708,43.556808,22.605372,63.65043,49.491718,14.051205,48.193859,35.907409,39.556832,41.988877,10.443111,57.520787,24.082668,60.716002,18.928173,40.5688,23.824264,22.030231,27.542526,27.622468,46.886221,19.437466,58.758256,20.751127,21.837947,31.665081,22.881953,44.681551,55.913781,26.789946,21.938412,49.334459,10.281547,27.520695,24.046438,28.020437,20.334335,23.752661,27.081332,,18.959198,17.443219,31.148983,,,14.210706,30.719543,46.890544,26.674564,38.324801,15.698116,19.704606,16.473294,22.707398,,,
2009-12-30,27.538864,,21.57832,35.826669,24.164301,26.023636,51.399608,136.490005,96.030081,60.350127,36.605941,46.192297,14.328036,27.176631,53.700001,24.649186,20.166563,32.676431,47.400987,34.934217,14.945657,35.103623,29.519885,50.071373,20.515758,29.384353,60.101179,26.009029,29.361153,22.593021,67.219387,10.016835,16.730899,35.007412,35.975452,8.181241,,32.053453,81.588914,11.504506,57.508622,12.194228,21.152443,,311.054464,152.031341,27.412014,24.707752,33.822053,20.560758,112.387615,16.330064,52.034585,34.993033,23.580403,27.422915,58.852563,20.665192,24.938855,50.279332,15.465905,38.342324,29.798899,70.346493,13.937673,72.624408,28.542129,27.025556,25.718722,15.074586,35.743433,44.238165,22.973987,64.448508,49.906864,14.29067,48.782072,36.257617,40.069893,42.526778,10.556327,57.936133,24.342865,61.986623,19.124005,40.845579,23.914193,21.962602,28.021449,28.054745,47.548202,19.385656,59.672513,20.912467,22.029103,32.01864,22.737828,45.392108,56.38936,27.041916,22.153901,49.732529,10.302967,27.892716,24.349288,28.411142,20.511694,24.097234,27.335176,,19.021887,17.631831,31.242142,,,14.370589,30.985052,47.435676,26.871252,38.706096,15.809419,19.846302,16.667643,22.769415,,,
2009-12-29,27.208357,,21.467542,35.946982,25.001365,25.853156,51.381742,139.410004,96.306502,60.787033,36.677719,46.402415,14.375574,27.277984,53.400002,24.306102,20.103567,33.168546,47.50714,34.938435,14.954413,35.342234,29.409887,50.246476,20.447881,29.330456,59.760617,25.879177,29.452112,22.872537,67.328269,9.966329,16.569933,35.031643,35.917191,8.279514,,32.136677,81.57934,11.554127,57.383062,12.265724,20.993077,,309.391155,149.678365,27.11018,24.826499,33.881524,20.420914,111.777227,16.179373,52.058633,34.959331,23.604932,27.301608,59.270068,20.735452,24.97559,50.838969,15.443402,38.686975,29.647593,70.539334,13.965816,72.369462,28.572933,26.97057,26.075926,15.09054,35.94379,44.288018,23.04771,64.237253,49.73592,14.337017,48.949,36.399189,39.890323,42.714228,10.646901,57.617996,24.227222,62.420313,19.137511,40.744933,24.077714,21.44693,27.876869,28.253591,47.850588,19.333845,59.511675,20.883994,22.035696,32.104872,22.619138,45.233279,56.446757,27.230895,22.195342,49.784449,10.295827,27.972435,24.47043,28.445117,20.44075,24.104892,27.165947,,19.084577,17.59931,31.123577,,,14.379994,31.10896,47.508362,26.983644,38.892094,15.764074,20.076558,16.811091,22.445023,,,
2009-12-28,27.53496,,21.574365,35.964166,24.875016,25.870205,51.506801,139.309998,96.868566,61.252432,36.830242,46.343582,14.537204,27.25034,53.27,24.332494,20.181337,33.365392,47.776602,34.976382,14.945657,35.369769,29.618303,50.496627,20.430911,29.096888,60.194055,25.741684,29.02461,22.648923,67.201235,10.046296,16.664619,35.023567,35.982734,8.353219,,32.418059,79.529312,11.297737,57.399802,12.186283,20.891659,,311.124419,149.350042,27.722995,24.750162,33.822053,20.494721,112.167189,16.100062,52.058633,35.153128,23.482287,27.453243,58.527834,20.770581,24.842185,50.854959,15.460279,38.256163,29.496287,69.969183,14.05728,72.633201,28.719266,26.84227,25.893171,14.928718,36.272369,44.528986,23.010848,64.558045,49.784762,14.39109,48.686687,36.399189,39.556832,42.770942,10.782761,58.07753,24.169399,63.18116,19.130758,40.635899,23.897845,21.548373,28.364826,28.383276,47.368404,19.359751,59.647118,20.585043,22.075245,32.165236,22.678483,45.124604,56.643555,27.140905,22.153901,50.113289,10.338667,28.007866,24.401207,28.402647,20.467355,24.120207,27.236458,,19.111444,17.641587,31.157453,,,14.436423,31.126658,48.180691,27.199065,39.143191,15.858889,19.979142,16.811091,22.497498,,,
2009-12-24,27.20055,,21.424021,35.568862,23.785254,25.767917,51.292411,138.470001,96.647428,60.948497,37.395482,46.629342,14.499174,27.093704,52.240002,24.420464,20.033574,32.971699,47.629625,35.060715,15.033213,35.690977,29.450414,50.363214,20.329096,28.872306,59.930898,25.527806,29.37025,22.251713,66.257549,10.054714,16.901332,35.023567,36.062841,8.295894,,32.42202,79.098236,11.289461,57.207266,12.265724,20.766098,,308.931613,149.54157,27.68641,24.74168,33.881524,20.53745,110.692095,16.123856,51.866235,35.296368,23.482287,27.354683,58.071675,20.770581,24.69138,50.703055,15.342134,38.014905,29.748463,69.214578,14.092458,72.422207,28.488218,27.126364,25.751951,14.871738,36.039962,45.069085,22.992418,64.526751,49.621959,14.367917,48.710532,36.436447,39.420017,42.333428,10.714831,57.750554,24.176628,62.952906,18.975443,40.803643,23.938727,21.835798,28.626878,28.629673,47.499166,19.454525,59.562465,20.473528,21.989554,32.320457,22.966733,44.806942,56.299169,27.158904,22.112461,50.026753,10.374366,27.866142,24.444471,28.377167,20.405279,24.104892,27.194151,,19.272647,17.553785,31.292957,,,14.615115,31.232864,48.644056,27.133501,39.254789,15.797053,20.058846,16.792581,22.721711,,,
2009-12-23,26.297508,,21.400282,35.46574,23.224578,25.66563,51.229882,138.940002,96.288076,61.00549,36.973795,46.192297,14.442127,27.070669,52.16,24.323697,19.986912,32.381163,47.621457,35.182996,14.98068,35.085268,29.224628,50.08805,20.176374,28.82739,59.629038,25.25282,29.497591,22.124606,65.468125,10.088383,16.645682,34.660084,35.968168,8.254946,,32.07327,80.238203,11.173677,57.090073,12.241892,20.770926,,305.534978,149.231491,27.860192,24.597488,33.924003,20.389839,110.208865,15.941442,51.762024,35.018313,23.420965,27.248537,58.164456,20.691539,24.681713,50.655089,15.230798,38.256163,29.840928,68.912733,13.947175,72.052977,28.688459,26.952241,25.685494,14.915043,35.879674,44.720097,22.789678,64.518926,49.394038,14.352467,48.734381,36.361933,39.291754,42.130876,10.75106,57.644513,24.060985,61.75076,18.934926,40.971385,23.995954,21.404661,28.572661,28.443794,47.401095,19.247746,58.842908,20.440311,21.903864,32.285963,22.763263,44.572877,55.971179,27.140905,22.029581,49.793105,10.281547,27.866142,24.349288,28.156334,20.21905,23.928776,27.015521,,19.066667,17.475739,31.165921,,,14.539876,31.002753,48.117093,27.11477,39.003692,15.768196,19.793166,16.774071,22.449794,,,
2009-12-22,26.071098,,21.412151,35.130591,24.519658,25.239432,51.113757,133.75,95.4588,59.523801,37.162207,46.309962,14.575235,27.024598,52.32,24.209336,19.901365,32.873277,47.270339,35.098663,15.05948,35.3973,29.433043,49.671136,20.15092,29.025023,59.977336,24.977835,29.388442,21.433459,64.506288,9.646464,16.560465,34.425839,35.756976,8.107536,,31.090423,79.989133,11.256384,57.090073,12.21806,20.882002,,300.260243,150.116138,27.585798,24.843463,33.643638,20.378186,110.149515,15.893856,51.729957,35.338497,23.412789,27.377427,58.489179,20.955014,24.710715,50.343292,15.191831,37.523779,29.933393,68.719885,13.746546,71.516711,29.073538,27.126364,25.602423,14.83755,35.126337,44.047051,22.540862,63.69738,49.353338,14.375642,48.72643,36.525859,39.197693,42.57649,10.742003,56.53987,24.14049,60.754044,18.840386,40.921063,24.143118,21.675178,29.205199,28.119587,47.875108,19.635458,58.707459,20.475901,21.884088,31.880666,23.026078,44.589596,56.225368,26.969924,22.013004,49.40369,10.324387,27.954719,24.306024,27.731654,20.139238,23.875176,26.780481,,19.317425,17.394441,31.013479,,,14.511662,31.038156,46.736088,26.758858,38.436402,15.768196,19.819733,16.612115,22.359154,,,
2009-12-21,25.793938,,21.333023,34.915751,22.158506,25.034858,50.676046,132.789993,93.791037,59.124888,36.803327,45.637586,14.527696,26.863355,51.09,23.945425,20.119121,33.660661,47.033537,35.094449,15.208323,35.938768,29.294101,49.420988,20.057589,29.016038,59.985078,24.557719,29.470304,21.250743,64.107042,9.62542,16.541527,34.248138,35.997299,7.91918,,30.896232,81.157838,11.322548,57.416541,12.289095,20.843367,,299.04148,150.891334,27.695556,24.563559,33.618151,20.195612,109.064383,15.933511,51.569631,35.304796,23.375996,27.47599,58.968532,20.937449,24.685579,50.095452,15.024826,37.532397,29.882957,68.275504,13.635853,71.182646,29.027328,27.181349,25.353211,14.787407,35.198461,44.105218,22.513217,63.118383,49.231236,14.375642,48.72643,36.268117,38.83,42.908676,10.47934,56.354291,24.386232,60.411659,18.597285,41.373972,24.829885,21.844251,29.069653,27.989903,47.907796,19.781926,58.715926,20.762991,21.76544,31.570223,23.178681,44.639754,56.176172,26.987923,21.863819,49.170041,10.302967,27.830713,24.280065,27.570273,19.979615,24.074264,26.639456,,19.245779,17.046487,30.66625,,,14.191897,30.409782,46.136442,26.712029,38.315502,15.595056,19.598333,16.593606,22.149255,,,
2009-12-18,25.429599,,21.10355,35.551675,22.261165,24.566039,49.845291,128.479996,92.012702,58.080112,36.345751,44.91478,14.290005,26.536258,50.07,23.549562,20.049128,33.463814,46.69875,34.837238,15.094501,36.2508,28.830952,48.720572,19.794567,28.00991,59.520678,24.343841,29.060994,20.8297,63.117984,9.541245,16.418437,33.747338,36.223057,7.927369,,30.333474,81.378163,11.041348,57.123558,12.304881,20.684,,297.912594,148.830206,27.091889,24.300621,33.261326,20.005271,108.437048,15.568681,51.601698,34.504329,23.269703,27.081742,59.022652,20.744235,24.635311,49.703705,15.03596,37.239445,29.773679,67.889815,13.594344,70.787036,28.803984,26.768954,25.220298,14.682564,34.685556,43.241061,22.430278,62.57851,48.417227,14.136175,48.925152,35.833636,38.111718,42.495471,10.723889,55.629648,24.42237,59.17908,18.448722,40.459769,24.077714,21.523012,28.500371,27.397684,47.38475,19.213282,58.800579,21.109396,21.620424,31.596092,22.703917,44.179979,55.930178,26.645962,21.747787,48.590248,10.153028,27.57384,24.098355,27.171074,19.802254,24.005349,26.376212,,18.941286,16.708289,30.319021,,,14.013205,30.117719,45.264229,26.431046,37.738911,15.351834,19.368079,16.260437,21.58634,,,
2009-12-17,24.965066,,21.198504,35.800889,22.276958,24.131317,48.755486,126.910004,92.114058,58.735471,36.291921,45.780468,14.128375,26.711324,49.450001,23.391215,20.041351,31.495354,46.976379,34.946866,14.98068,35.378945,29.068315,48.19526,19.667298,28.027877,59.427796,24.45078,29.042802,21.036249,62.337629,9.591751,15.973417,33.521172,36.084688,7.689876,,30.103615,80.918349,10.93383,57.349578,12.462737,20.862685,,296.673849,146.769065,27.512626,24.427849,33.592665,19.640127,108.004689,15.124542,51.681861,33.931363,23.294232,26.877037,58.821636,20.805712,23.949923,49.503835,14.963591,36.937874,29.941798,67.470587,13.552835,70.980445,28.711562,26.686477,24.58896,14.415899,35.623216,43.25768,21.084829,61.279678,48.873073,14.074378,48.956948,36.297574,37.889394,42.552185,10.076289,55.293837,24.212766,58.364969,18.381193,39.839116,24.118594,21.201773,28.753386,27.367425,47.589065,18.76526,58.902166,20.649103,21.627017,32.173861,22.101983,44.104744,55.93838,26.510079,21.790057,48.335828,10.001663,27.422374,24.106143,27.190609,19.510497,23.79937,26.01378,,18.559773,16.44098,30.02938,,,14.005681,30.071699,44.818129,26.432921,37.259965,15.192296,18.718933,16.209538,21.321101,,,
2009-12-16,25.377551,,21.317197,35.955574,22.861325,24.480799,49.193194,128.360001,93.385611,59.799243,37.027628,46.335179,14.527696,26.918638,50.25,23.628735,20.072458,33.955929,47.547967,35.680551,15.3309,36.89322,29.444623,49.004074,19.896382,27.785328,60.286938,24.947281,29.497591,21.671786,61.584501,9.633838,16.01129,33.68272,36.601743,7.77177,,31.486731,86.167932,11.041348,58.136445,12.383808,20.877172,,298.581939,150.471819,27.073595,24.563559,34.29782,19.950889,109.115259,15.370404,51.946404,34.849793,23.882924,27.074159,59.888588,20.805712,23.819419,49.903575,15.113895,37.56686,30.731954,68.518657,13.580507,72.079349,29.073538,27.804522,25.004314,14.598235,35.951805,43.922415,21.306001,61.670895,49.394038,14.221147,49.410032,36.879338,38.214329,42.95729,10.162334,56.142199,24.487419,58.448666,18.583779,39.822341,24.560081,21.624456,29.096764,27.873189,48.218356,19.03235,59.469345,20.649103,21.5611,32.975836,21.906991,44.572877,56.110573,26.83228,22.052785,48.748954,10.193729,27.677836,24.372651,27.807233,19.749077,23.935581,26.323916,,18.864031,16.642589,30.426394,,,13.958745,30.503685,45.905286,26.563776,37.436334,15.377418,18.842665,16.356355,21.668676,,,
2009-12-15,25.265646,,21.360718,35.611829,22.845531,24.216557,49.800627,130.229996,91.312423,57.700192,36.749494,46.789031,14.442127,27.181238,49.43,23.40881,20.018019,35.03858,47.523472,35.629951,15.383433,36.792268,29.328837,49.179177,19.921835,28.530941,59.88446,24.588273,29.270196,21.266632,60.223417,9.444444,15.784045,34.094666,37.17706,7.689876,,30.947751,87.51865,10.78495,58.320608,12.431166,21.881673,,296.274225,148.419807,26.634564,24.614452,35.045457,19.807161,108.928751,15.703509,51.898301,34.428495,24.144567,27.104486,60.004563,21.077969,23.73725,49.567795,14.935757,37.799499,30.706734,69.340341,13.628936,71.91232,29.266078,27.355471,24.937857,14.66661,35.847614,43.85594,21.342861,61.710014,49.646382,14.128452,49.378236,36.871972,38.3768,43.216556,10.293665,55.002214,24.646427,58.448666,18.637802,39.973311,24.64184,21.506105,28.301572,28.059068,48.422671,19.290824,59.469345,20.437938,21.758849,32.648147,21.754388,45.124604,56.717349,26.80543,22.159518,48.439109,10.129706,27.818779,24.475815,27.528487,19.687223,24.041525,26.032577,,18.94457,16.613324,29.928016,,,13.771001,30.203938,45.660678,26.124475,37.083598,15.463808,18.851503,16.214125,21.24492,,,
2009-12-14,25.631286,,21.277633,36.058696,22.963983,24.404083,50.792174,131.380005,90.759574,57.519731,37.036599,47.108411,14.860465,27.153595,48.869999,23.787081,20.189113,36.416503,47.605126,35.625733,15.383433,37.673299,29.57778,49.587754,20.227281,29.069939,59.799319,24.977835,28.951844,21.838614,60.613595,9.537037,15.74617,34.256214,37.417383,7.436003,,31.244983,86.752284,10.636078,59.149339,12.589022,22.67851,,297.56793,151.484146,26.195532,24.487224,35.096434,19.68674,110.149515,15.846269,52.074664,35.195257,24.13639,27.005924,60.166924,21.227271,23.923822,49.679721,15.013692,37.799499,31.076596,68.677966,13.608181,73.055177,29.088942,27.648729,25.012621,14.623307,35.503009,44.105218,21.481092,60.567669,49.63824,14.213422,50.085682,37.011889,38.197227,43.297576,10.34348,54.763611,24.69702,59.232338,18.941678,40.124281,24.870767,21.962602,27.967232,28.219009,48.210184,19.850854,59.181525,20.112886,22.114794,32.949964,21.610263,45.19984,57.143737,26.84123,22.249831,48.284186,10.293318,27.80997,24.544592,27.798788,19.810931,24.192872,26.131256,,19.427804,16.636085,30.240557,,,13.80855,30.671193,45.724095,25.844068,36.870101,15.414442,19.045939,16.393059,21.35443,,,
2009-12-11,25.330706,,21.273676,36.093072,22.403309,24.404083,50.300868,134.149994,87.193688,55.078752,36.543137,46.730198,14.860465,27.411587,48.650002,23.699111,20.064681,38.877078,46.960047,35.385389,15.444721,37.076769,29.479358,49.462679,20.167889,28.944174,60.18632,24.618827,28.8336,21.171301,57.973089,9.553872,15.765108,33.925041,37.58488,7.370488,,30.440476,84.24245,10.553371,57.768127,12.565343,22.417726,,294.960537,151.39294,25.710769,24.164911,34.722613,19.410941,109.937575,15.78282,51.986483,34.512753,24.165007,26.513117,59.362843,20.972578,23.581611,49.295971,14.91349,37.463466,30.320064,68.54381,13.504407,72.826603,28.549829,27.291321,24.796637,14.55493,35.214494,43.390627,20.992677,59.464449,49.874303,14.136175,49.553111,35.701082,38.393902,42.730432,10.144219,54.242221,24.733161,58.395402,18.914667,39.361047,25.001575,21.675178,27.542526,27.743505,47.409267,19.859468,58.749789,19.299069,22.233443,33.467369,21.542439,45.684693,59.718444,26.635379,22.167728,47.793598,10.23641,27.554511,24.217904,27.401782,19.651877,24.079361,25.877508,,19.356214,16.414964,30.156088,,,13.705291,30.292101,44.754712,25.320644,35.384899,15.229321,18.736609,16.282947,21.05447,,,
2009-12-10,25.55972,,21.392369,36.677436,22.845531,23.781835,50.202606,135.380005,87.488541,55.306702,36.094535,46.23432,14.461143,26.752787,48.259998,23.857457,19.86248,38.089695,46.494611,34.921568,15.392188,35.534963,29.461991,48.995734,20.312128,28.297375,59.923156,24.374395,28.469767,21.18719,57.964016,9.482323,15.698828,33.690796,37.169779,7.411435,,30.809044,84.338244,10.354879,56.931029,12.320666,22.354946,,295.455055,152.0587,25.765648,23.740816,34.246847,19.445845,109.64934,15.981097,51.92235,34.773959,23.948336,26.551024,58.744322,20.278762,23.599013,48.808287,14.852255,37.325606,30.210786,67.646662,13.45598,73.318917,28.619144,27.703714,24.813251,14.290544,35.118319,43.407246,20.817584,60.207752,50.338288,14.151625,49.473624,35.988281,38.958266,42.317224,10.103461,54.330591,24.415141,57.474769,18.745847,38.572653,24.89529,21.928788,27.38891,27.920737,47.09871,19.842238,57.505376,19.531589,22.187302,33.062069,21.466138,45.718128,59.365856,26.375826,22.044575,47.767779,10.165274,27.554511,23.977186,27.32576,19.69606,23.670724,26.037275,,19.141443,16.372691,30.156088,,,13.461224,29.948274,44.519159,25.180441,35.468441,15.21698,18.68358,16.053545,21.206831,,,
