Date,AAPL,MSFT,AMZN,JNJ,FB,XOM,BRK_B,JPM,GOOGL,GOOG,GE,WFC,T,PG,BAC,PFE,CVX,CMCSA,VZ,PM,HD,MRK,UNH,V,C,KO,PEP,CSCO,INTC,DIS,ORCL,MO,IBM,AMGN,MMM,MCD,MDT,MA,ABBV,BA,WMT,CELG,HON,BMY,GILD,PCLN,SLB,UTX,UNP,SBUX,ABT,AGN,QCOM,LLY,CVS,USB,GS,TXN,TWX,UPS,ACN,DOW,NKE,DD,COST,LMT,MDLZ,NEE,CL,WBA,LOW,MS,AXP,CAT,DUK,PYPL,BIIB,MET,GD,AIG,COP,KHC,FDX,DHR,MON,BK,BLK,SPG,SO,GM,RTN,OXY,F,COF,EMR,KMI,HAL,EXC,ALL,FOXA,TGT,FOX
2014-10-22,97.8149801879,41.3039074112,312.97,93.7461018078,78.37,83.9586741237,137.65,53.7170229966,542.69,532.71,23.02386655,46.3678027982,30.3168156726,77.7283544704,15.8120163296,25.6382597358,101.486473162,24.6806267275,42.5920069425,77.5631365062,88.0991484788,50.8849905459,85.8301816843,51.6826409864,49.8003085805,37.179689516,87.366395716,21.429808784,29.6866083883,83.7460641882,36.2533272611,42.4189474456,147.283284729,134.75180025,129.515284771,83.4054027282,61.5232109456,71.8283159899,51.9099235344,112.05801455,70.4963680609,94.76,86.0065955619,48.7664891655,100.9054984,1114.45,89.6752462398,94.658696738,100.309760276,35.820712013,39.2236347515,229.910507391,67.8306803644,60.1306241939,79.671044783,37.6045351154,170.300530936,43.3885792364,72.7656855254,91.4412206374,73.5684442281,43.6425482376,43.5235555569,61.1034229802,122.568443159,162.626437123,32.5322388619,89.0038203934,61.7918224359,58.5729498596,51.8037502595,31.7539764801,80.5791144058,86.1046604528,71.2775289515,,309.07,45.7921988524,120.176348589,49.2332455763,63.7698911539,,155.307429317,56.3204422233,107.784055608,34.6931423931,295.006386999,156.164919382,41.5725835416,27.8145977377,92.0316900392,76.7776434457,12.2203846724,73.6459918432,55.3903591703,34.139800693,51.9742369573,31.4184098521,58.7479507243,31.8235761243,56.1883967676,30.7482822745
2014-10-23,99.5625242557,41.8995473559,313.18,95.0519900072,80.04,84.8421649499,138.68,54.2873865132,553.65,543.98,23.2523685999,46.7652147018,29.5786671171,76.8055436611,16.004845797,25.9100434079,103.436081725,25.5098651085,42.5126593825,77.5808449849,89.4771724426,51.9116738356,86.6811214381,52.5059563368,50.4977093516,37.3993627185,86.7189631837,21.7108101459,30.0729850701,84.6017932023,36.8215914238,42.4820440526,147.638315825,138.138419568,135.201094322,83.4787745362,62.4271244996,72.6817800012,54.3001519995,112.593161923,70.7003559732,100.4,88.2897895204,49.3873588192,101.942231299,1130.98,91.7959130693,96.5297917516,105.35059326,35.9359529096,40.0158408874,235.672924499,68.5975413537,59.823835295,80.0059981244,38.0947421412,173.411262796,43.7422398994,74.3051972212,92.7520073657,74.1572957053,43.7067149752,43.7705732882,61.0500186775,122.615389859,166.932097012,32.7434248326,90.1748019732,61.536406146,59.1158211022,52.7833539908,32.2574047642,82.162672514,90.3839446246,71.1975017858,,316.06,46.2139087918,124.010650582,49.1856035736,64.2841644697,,159.257002991,57.6544847213,107.147685171,34.7885056213,300.796685845,157.075820685,41.590202776,27.4770203778,93.3821807191,77.8989222965,12.4538952075,74.156831093,56.3900211077,34.8240372048,53.3301696503,31.4184098521,58.92853818,32.5912288003,56.829712237,31.4674266767
2014-10-24,99.9329276179,42.9326103849,287.06,95.515070929,80.67,85.1847430253,139.4,54.9232015808,548.9,539.78,23.4351702398,47.3197429394,29.7632042559,78.5865685231,16.1205434775,26.3720756505,103.186816703,26.0083667942,42.9975611382,77.9704315153,89.6565043283,52.8100217141,87.6181112794,52.3099288724,50.8807886483,37.5549645702,87.4958822224,21.9088930732,30.5237578656,85.1979190324,37.3031712227,42.8065408881,147.547282211,138.147800785,138.500728061,84.0749204761,63.3310380535,72.5934906207,55.0026237239,112.786922179,70.8208942851,103.24,89.3464743277,50.4503629234,105.299724082,1138.43,90.8430143177,97.1285421559,107.55654438,36.4017181999,40.0441339637,238.772707495,69.382660938,61.4042629562,80.6663347118,38.5660950507,176.57977915,44.2727308939,74.856380421,92.8535471827,74.413731026,44.1925488455,44.0272779894,61.4149480792,122.47454976,167.541911502,32.9930082527,90.6911403076,61.8202020237,59.6682164017,53.1387004423,32.5993560514,82.9208609416,90.5387272436,71.4020156538,,321.67,46.5622778721,126.065760336,49.7001372026,64.3484486341,,160.609462462,58.1016498045,107.594094284,35.5609477691,303.402320325,157.458399232,41.7663951199,26.6863786663,92.6644374207,76.623574596,11.9176858305,74.9893098704,56.6990075247,35.1391461247,53.2633278978,32.1840534409,59.4703005471,32.4066034731,56.4082763571,31.3313723303
2014-10-27,99.8284548747,42.7278591539,289.97,96.385663062,80.28,84.4815564494,139.53,54.829699365,549.88,540.77,23.3254892559,47.4214064496,29.9741038432,79.3155890624,15.9952043237,26.2996000046,102.394510027,25.9077078,43.5706268495,77.9527230366,90.1095533027,51.746671164,88.0866062,52.2927764693,50.6745151808,37.3078322175,87.5143802948,21.8904667544,30.5421567552,85.0440801085,37.0142233434,42.9417479029,147.356111621,139.029635178,139.40486499,84.3867506601,63.0455916681,72.7013998635,55.1850839121,112.676202033,71.0156100196,103.1,88.4030057498,50.3562917637,107.08785055,1134.26,87.3677365178,97.4746947334,107.753671926,36.4785454642,39.8366514043,236.885019132,69.2365921781,61.5437124558,81.1926899626,38.6132303416,177.119101082,44.6263915569,75.3315383518,94.3858753298,75.0500705255,42.6158804362,44.385695874,60.4180677625,122.925238076,169.084926956,33.3385852957,90.4421914678,62.5391515805,60.1063230186,53.2731558564,32.2574047642,83.1415993446,89.719289849,71.6776647802,,319.98,47.1948427812,126.627109759,49.2999443801,63.2097005778,,161.92272021,58.034575042,107.157183237,35.8291876768,303.327606792,158.669897965,41.7399662683,26.7219131252,93.8449362667,74.0129635312,11.9522799839,74.7717301899,56.5899534952,35.0491150047,50.0262773139,31.7066521444,60.0025583113,32.8147226173,56.3991147075,31.7298172017
2014-10-28,101.376550978,43.2676578537,295.59,97.0524995894,80.77,85.7346709886,140.46,55.7553713017,558.94,548.9,23.6545322077,47.8557869024,30.1674284649,79.7954506833,16.1976752645,26.353956739,104.272900012,26.2336512099,44.0467122096,78.1563705411,91.1666675763,51.1966622588,88.5742233623,53.1013897599,51.5094315969,37.1247712154,88.10631861,22.1714681163,31.0389267747,86.4670901544,37.2261184549,42.842596092,148.93099315,147.463349215,140.803014879,84.927867744,63.2834636559,74.5554768537,55.5864963261,114.05097718,70.7930777516,105.7,89.7899045593,50.9865685334,107.905823296,1156.62,90.1610377602,99.4206335476,109.058468546,36.9971294987,40.0818580654,237.481131246,69.903030895,60.2700736935,81.5372133995,39.1599997166,179.440111542,45.1382688324,75.6451425861,94.9858833393,75.4774627267,43.9817152791,44.7780181531,60.4803727823,123.056688835,171.441028397,33.876149585,91.4011055174,62.2364359776,60.6682423749,53.8397893873,32.6373506389,84.4660297624,92.1047631533,71.7754757605,,318.03,47.7999048681,129.966663108,50.3480684392,64.4862004151,,164.843248634,59.4282395512,107.784055608,35.5609477691,307.614295776,161.247748653,41.7311566511,27.6902271314,95.4504146974,75.4423800814,12.2463302874,76.3326278976,57.5987032684,35.2651896926,50.8570248089,32.1930610125,60.0976043407,33.3394472313,55.5654045973,32.1768529112
2014-10-29,101.946402305,43.3886472175,294.12,97.765644209,75.86,85.2748951505,139.99,55.4374637679,558.45,549.33,23.4534504038,48.2162302568,30.2289408445,79.86004744,16.3808632585,26.7163349685,104.281802335,26.3151370624,43.9320990674,77.8376179254,91.0062127312,51.5175007868,88.8801792289,52.5990693824,51.7157050644,37.4908932195,87.579123548,22.2037141743,31.2045167812,86.0824928447,37.158697283,42.878651296,148.80354609,149.04877488,140.756409883,85.0470969319,63.7877522702,74.5456669226,54.7198104323,113.561963202,70.8301664629,105.14,89.6766883299,50.9489400695,105.309235393,1144.22,91.0018307763,99.0277035947,107.922638395,36.7522425936,40.3082026756,237.232751199,70.1951684147,60.8836514914,81.5276433041,39.4428114622,179.208973571,45.2964854448,74.7043298831,94.7274183506,75.5534435624,43.4317146712,44.5358439067,59.4567903143,123.873561407,172.254114385,33.5305725419,90.9124281652,62.2931951532,59.8396494257,53.5996904335,32.7608330482,84.7827413841,91.2215917391,71.3753399318,,315.06,47.9557541935,129.823947153,49.8907052134,64.9729233747,,162.461743913,59.1003184902,106.549306998,36.116587578,310.051824806,160.300411297,40.8942430176,27.2904644683,96.0076101527,76.0500960998,12.1382235581,76.900227064,57.5260005821,34.9050652127,51.9646881355,31.7787127174,59.8599892674,33.3783157212,55.7852841868,32.1768529112
2014-10-30,101.604491509,42.8581553918,299.07,99.1363637375,74.11,85.1486821753,139.54,55.5309659837,560.27,550.31,23.4625904858,48.4842522383,30.3256031554,80.2291717637,16.419429152,27.0334159193,104.335216268,26.0515063632,43.9938138363,78.2272044558,92.0444499641,52.5350172615,89.7598023452,57.9873743098,52.216654914,37.893627424,88.4670310209,22.1852878554,29.9717911773,86.7459232039,37.0816445152,42.8155546891,149.613745258,151.581703456,141.772398803,85.6432428718,64.1588325713,81.5499577743,55.8145715613,114.244737436,70.8857995299,106.94,90.186161362,55.4831699649,108.638194243,1146.59,91.1980158134,99.486121873,107.950799473,37.1267755074,41.0155295827,241.634045645,70.6333746943,62.1015104538,81.872166741,39.7256232079,180.066110213,44.5466988038,75.6926583792,95.3458881449,76.5696872408,44.2292155527,45.0444098241,60.222251986,124.878220777,174.896643844,33.7465581938,92.1202910546,62.8229474582,59.9634621652,54.0414725084,32.8846745223,85.1666342588,91.1942771593,73.1715052073,,321.0,48.59748671,131.574596202,50.433824044,65.5239304987,,161.991323227,59.405881297,107.983514999,36.375247489,311.209884575,161.129331483,41.3831767719,27.3437661567,97.4619847311,75.2626330901,12.1731285863,77.3164664527,57.6350546116,35.0963008948,51.4872470465,33.0577878891,60.7439173401,33.5823752933,56.6006709979,32.3517799279
2014-10-31,102.573238764,43.6957740639,305.46,99.8217235017,74.99,87.186120203,140.16,56.5501401363,567.87,559.08,23.5905516338,49.0665068877,30.6155900879,80.5336993308,16.5447683059,27.1330699324,106.783354875,26.5308349071,44.3023876808,78.8115842513,92.0444499641,53.1125266119,90.8402089989,59.1586384095,52.5899818917,38.3329738289,88.947980902,22.5446010724,31.2873117845,87.8612554021,37.611382294,43.572713972,149.659262065,152.144576473,143.32900568,85.9642445318,64.853418776,82.1581735066,57.8946177064,115.25044543,70.7189003289,107.09,90.6861997083,54.7400078037,106.526683201,1206.21,92.1695988543,100.103583228,109.311918249,36.2816755993,41.1098398369,241.167091155,71.6741146084,61.6645686887,82.1209892232,40.1592678846,182.974596349,46.5430057353,75.5216015241,96.8412927223,77.0445674643,45.2833833845,45.0298793693,61.5484588358,125.225626353,176.079314372,33.8473514981,92.406121204,63.2675609999,61.1634933331,54.9346406163,33.2943040138,86.3279102048,92.3323846518,73.0470185051,,321.08,49.7251024175,132.973212562,51.0436416784,66.2586066641,,164.059214158,59.9201211426,109.26575394,37.0937472419,318.569167624,163.242622506,41.3029940828,27.8945502704,98.1041761033,76.1185711441,12.2952961851,78.3003050079,58.2166761025,35.2420042717,52.6522033038,32.9587046012,61.6373500157,33.5046383135,56.6373175962,32.2351619168
2014-11-03,103.902891859,44.1518108966,305.72,99.5253517118,73.88,85.8789143888,140.81,56.9241489997,563.77,555.22,23.4900107318,49.3252867319,30.6155900879,80.6352085198,16.6508245129,27.3504968701,103.961318735,26.6506670431,44.4258172186,78.9709605592,90.6947415613,54.0108744904,90.6967921864,59.1855921859,52.5310355268,38.2689024782,88.633513672,22.6459458259,31.5632951287,88.1785481826,37.5535927181,44.0955144293,149.622848619,151.562941022,142.890918714,85.8541868198,64.8439038964,82.5309508908,57.7030345089,116.28383346,70.7281725067,107.41,90.2522041625,54.373130281,104.605398379,1198.52,90.1703799048,99.4486999728,108.19486215,36.5409676165,40.8269090741,245.896247264,71.4276235761,61.859797988,82.4176621827,40.4609337466,183.783579248,46.9366437218,74.8468772624,97.5151478713,76.9021033972,45.035883111,45.2623666458,61.3081394738,126.070666945,176.245627415,33.9913419327,92.9501205206,63.7689337172,61.8873216566,55.1747395701,33.0656735999,87.191669173,91.2489063189,73.2515323731,,321.25,49.7801080617,132.935154974,51.2627948908,64.7984377854,,163.863205539,59.5996528331,108.211468589,36.8542473243,316.411814345,166.166615689,41.6682707777,27.6991107462,97.6319765649,74.5864420274,12.2080336145,78.2057051468,58.6256287133,35.0598750506,51.4490517593,32.7875607402,61.5137901776,33.3783157212,56.4265996562,32.1768529112
2014-11-04,103.14309009,44.2728002603,302.81,100.59969945,75.76,85.2117886629,142.18,56.3350850399,564.19,554.11,23.4900107318,49.232865359,30.5716526739,81.7979501396,16.5929756727,27.4320319717,102.706091304,26.1857183555,44.3729188453,79.2011707817,90.5720407974,54.4233811693,90.8115256364,59.5359912785,52.2559524906,38.2780555283,89.4659269278,22.9223406081,31.7748823592,86.8709173296,37.6884350618,44.5462044786,148.066173813,150.484101073,144.522093586,86.6429337556,64.6345765471,82.3936118545,57.1647769538,116.108526562,71.6368459343,105.75,89.9031207886,54.4107587449,104.358104293,1097.7,87.9656337737,99.9913175267,108.213636202,36.8338715619,41.1287018878,243.730373247,70.3960129596,62.445485886,81.7956059772,40.6871831432,183.244257316,47.2365583782,71.2451801468,98.8443963845,77.0730602777,43.6150482072,45.5045408922,60.9788129406,128.211436444,176.282585869,33.626566165,93.0884254316,64.3743649229,62.1349471356,54.9922643652,33.0180422637,87.700327232,89.7830238686,73.1181537635,,322.06,49.6517615584,133.953195454,50.8816588693,63.1545998654,,163.627995196,59.6145583358,107.698573012,37.0745872485,318.961413675,166.722265483,41.8197269682,27.3793006157,99.2563429771,73.0286347691,12.1731285863,78.0165054246,58.3348179678,34.1128031012,48.8708698783,32.8506137416,61.6753684274,32.3871692282,56.2250433658,31.0884181404
2014-11-05,103.390025665,44.5426996102,296.52,100.784931819,74.83,85.707625351,142.92,57.1766049824,555.95,545.92,23.5996917158,49.7966357339,30.6858899503,82.1301620309,16.7183148265,27.4501508832,104.201681435,26.4062094857,44.3817352409,79.5996115515,90.402147432,54.606717471,91.5955375444,61.1434164865,53.0713772052,38.7265549833,89.6139115067,23.1710959121,31.2643131725,87.4958879579,37.8425405975,44.8436599112,147.310594814,149.105062181,145.118637539,86.7988488476,65.3672222698,84.3555980875,57.0553008409,115.287352145,72.044821759,105.15,91.2428461693,54.3919445129,100.867453156,1095.34,90.2824856403,100.973642409,109.274370145,36.8098630418,41.1758570149,246.303590542,70.478176637,62.2781464866,83.7383353575,41.026557238,182.830135117,47.920738688,74.1151340489,99.2690174374,78.3362416723,45.0633831414,45.8581152919,62.1359061653,128.164489745,175.303186838,35.6616309743,96.7027937725,64.4689635488,62.5349575249,54.6849377044,33.2466726776,88.6984487063,90.5114126638,74.2474259911,,319.55,50.2293208232,135.056865507,51.2437380897,64.1739630449,,166.038901211,60.1958729439,108.10698986,37.0458472584,321.501673814,165.456112672,42.7284641116,27.2993480831,98.3497198633,74.0129635312,12.1644023293,77.1934866333,58.5347503553,34.6956166085,50.0071796703,33.796408763,62.4832596767,33.8544547228,55.9960021268,32.4683979391
2014-11-06,103.68444885,45.3244770376,296.64,100.960902569,75.26,86.7804356399,143.29,57.2514067551,551.69,542.04,24.0932561436,50.2896717312,30.5101402942,82.03788095,16.7375977733,27.4501508832,105.519225121,26.5452147635,44.3288368675,77.4745941129,91.8273639972,54.3225462034,91.9875434984,61.2806357116,53.0419040227,38.7082488831,89.5399192173,23.2724406656,31.3198777101,88.4573812321,38.3433835883,44.6723976924,147.98424356,150.427813771,145.454193512,86.8171917996,65.4052817878,84.1201597396,57.2103920008,115.621464581,72.1468157151,107.14,91.2428461693,54.9939999347,101.713959835,1097.75,90.6001185575,101.581748288,111.649287734,37.1891976597,41.2041500912,248.757585414,64.4345816974,62.2502565867,84.6283542362,41.4036395655,183.947301978,47.7098611952,73.5164350561,99.9613343713,79.058059612,45.6592171333,45.8193674125,62.4118283958,128.718460799,175.441781041,36.3239869735,95.8453033242,64.4311240984,63.4778391568,55.2899870679,33.6372496345,87.8922736694,91.8771416548,72.1756115892,,323.47,50.0078836999,134.685804023,51.3676072967,65.4963801425,,168.273399468,60.5610577618,108.76235643,37.1416472254,324.658320604,164.03510664,41.882091282,27.8678994261,98.8880273371,73.9530478674,12.3825587556,77.9313655497,58.771034086,35.0871944338,50.7710854128,33.7243481899,62.853939191,34.3111594794,56.7014491431,32.9737426541
2014-11-07,103.980145071,45.3058632893,299.86,100.210711476,75.6,87.6999873162,143.61,57.4758120731,551.82,541.01,24.1389565536,50.0850152795,30.6771024675,82.2501274361,16.7375977733,27.3404964855,105.759587821,26.4349691983,44.8401878099,78.0235569512,92.167150728,54.395880724,89.5016520828,61.8540160449,52.8061185631,38.7357080334,89.5306701811,23.3369327815,31.0976195596,86.5343946836,38.468594336,44.951825523,148.543331808,150.334001602,145.920243475,87.2207367435,64.7963294989,83.1882162789,56.1065078624,115.500812868,73.0369447871,106.45,91.2994542839,54.8623003112,101.247905596,1094.61,92.2349938666,102.049522042,111.470934239,37.3524555964,40.9023572775,244.31655016,63.2295144285,61.9155777878,84.5805037588,41.2999419255,183.668010263,47.7051750287,73.1743213459,99.9982579411,79.2860021193,45.3750501525,45.4222016484,62.6699491921,129.300599873,171.995405207,36.2471920751,96.5644888615,64.3743649229,63.7349886928,55.4052345657,33.970668988,88.5448915564,92.6510547497,72.9847751539,,320.75,50.386172119,133.334759648,51.4819481031,66.2677901162,,167.802978782,60.5088885021,108.695869967,37.2757671793,328.253909403,163.452129806,41.9890015342,28.0633389503,98.5574876602,75.356786276,12.3651062415,78.4250827778,58.9437029661,35.2875365769,51.4299541158,34.0215980538,62.9679944262,33.6309609057,58.7903052434,32.3031890899
2014-11-10,103.808450491,45.5013076461,305.11,100.784931819,75.0,87.418519296,145.05,57.9059222659,558.23,547.49,24.1937970456,50.0757127135,30.8616396064,82.5454268951,16.7472392467,27.5963567468,104.976183467,25.3804464017,44.7167582721,78.289184131,92.6485152633,53.9100395245,90.5916198573,61.3100398312,52.9436600812,38.7997793842,89.6879037961,23.1710959121,30.8012753589,86.3228661633,38.9598057309,44.951825523,149.844815927,153.570521449,146.954874394,87.2299082195,65.3767371493,83.2372659347,58.1956770169,115.677149987,73.6581807018,108.01,91.7711885729,55.3232489935,101.790050323,1120.02,91.8239395032,101.974678241,113.489144838,37.4388862689,41.5813911083,244.137716526,63.3208074034,63.5424886156,85.3556814918,41.4130666237,184.717761881,48.3237490075,73.4879255802,100.662882198,79.9318392233,45.3567167989,45.9937328699,62.9547721397,129.281821194,172.771532741,36.3815831474,97.3758776727,64.8473580524,64.5540575851,55.5396899797,34.1802468674,88.6792540626,93.060773447,73.6338843871,,327.87,50.626062336,133.981738645,51.7963853208,65.7535168004,,168.312601192,60.583416016,111.022896194,37.8409869849,327.525452452,166.029980493,42.3988241674,27.6458090578,97.7641924357,75.2626330901,12.2167598716,79.0327347509,59.170898861,35.0598750506,51.2103312148,33.868469336,63.4527291757,33.757283498,60.0271279343,32.3517799279
2014-11-11,104.638307626,45.4826938979,312.01,100.868286385,74.61,87.5365542722,144.95,57.3823098573,561.29,550.29,24.1115363076,49.8431485638,30.8440646408,82.7484452732,16.6990318798,27.7060111444,105.439104221,25.3852396871,44.6197779209,77.9969942332,92.6296382227,54.4233811693,91.4903652153,61.1924233526,52.865064928,38.9096159854,89.4381798193,23.1710959121,30.8475791402,86.5151648181,38.9790689229,44.4200112648,149.670673686,152.939629001,146.442219434,87.2574226475,65.6431537757,82.9822077244,58.2504150734,116.345374859,73.259477055,107.85,91.4975826853,55.2385849498,102.731670112,1167.36,91.8893345156,101.282373086,113.808303723,37.4774582058,41.7322875151,242.051324125,63.5764277332,63.0776569505,85.9011769336,41.5073372056,184.794807872,48.0941268487,74.162649842,100.395186317,79.7228919249,45.3933835061,45.9549849904,63.0259778766,128.680903439,172.891647716,36.2567914374,96.6290311533,64.7716791517,64.2873839923,55.7029572683,34.0945104622,88.0458308193,93.3521289651,73.5005057776,,324.59,50.8936321934,134.438429701,51.7963853208,65.8912685814,,168.900627049,60.6728490326,112.371621599,37.7930870014,327.983072844,164.51788433,42.3899149797,27.8501321967,97.9719602326,76.2726399938,12.5396313825,78.0263111705,58.6710678922,35.0963008948,51.2962706108,33.8234314779,63.3291693376,33.9419088251,60.2103609256,32.4489616039
2014-11-12,106.116788727,45.3989320307,311.51,100.72010049,74.72,86.6013540762,145.52,56.624941909,558.25,547.31,24.2394974555,49.8059382998,31.1076891249,82.5731112194,16.6701074597,27.7973898092,104.735820767,25.6920099552,44.8049222277,77.828763686,92.9599864332,54.3683802788,91.4808040944,61.8540160449,52.4819135561,39.0926769874,89.8636354834,23.1342432745,30.9124044341,86.4382453562,38.6612262556,44.4650802697,148.405851092,152.478230046,146.973516392,87.4316806915,65.1769246795,82.7467693765,58.1683079887,116.818700809,73.4356484339,108.25,91.5258867426,55.1351066742,101.675914591,1161.0,91.0205150656,101.722080414,113.310791343,37.5353161112,41.7134254643,239.06082835,64.1698320701,63.1148434837,85.4513824465,41.4224936819,183.157580576,48.0613236832,73.8205361318,100.265953822,79.8938488054,45.7417172245,46.4054290887,63.1505879162,128.873384908,172.660657379,36.400781872,95.0523551678,64.9892559912,64.2302396509,55.9142443476,34.2659832725,87.8634817038,93.7709525223,71.7087864558,,321.02,50.8474994594,134.438429701,51.7868569203,65.3861787177,,168.371403777,61.3808604143,113.017490102,38.0709069058,326.778317117,163.61609204,41.9622739711,27.9123174998,97.6508645464,75.8275522057,12.7228827806,77.4471428836,58.634716549,35.0871944338,50.8283783435,32.6434395941,63.842417896,33.6601122732,61.1265258818,32.2545982519
2014-11-13,107.614347004,46.1714025839,316.48,101.01647228,74.25,85.9476219003,146.29,56.3163845967,556.44,545.38,24.1480966356,49.66639981,31.2922262638,81.7610377072,16.6026171461,27.7973898092,103.667542102,26.027539936,45.1399452589,77.7933467287,93.4413509685,54.5792170258,91.6911487527,61.6011498551,52.5015623444,39.1659013883,91.1400024757,23.6593933608,31.1902271223,87.005526388,39.2198588223,44.5732458816,149.203239249,151.461269085,147.598023343,87.5692528315,66.0142340768,82.599620409,58.0497088664,119.287420474,76.9034429432,107.43,91.5730601715,54.373130281,99.1078606212,1168.01,88.6102417527,101.722080414,112.878988145,37.5546020796,42.0529423796,240.064283743,64.4984867798,63.3770416465,86.255270466,41.4130666237,183.215365069,47.9676003531,75.0559467519,100.118259543,80.1977721485,45.7967172852,46.5555771214,63.2133084206,130.577262385,173.677014863,36.6983621036,94.296288321,64.601401625,64.0945218403,56.2887987154,34.1421417984,87.4028102541,92.0592388536,70.936468906,,317.98,50.3308128381,135.779959679,51.9297829284,64.605585292,,168.145993865,61.4106714198,113.473397282,37.9272069552,325.545543814,164.753844138,41.8197269682,28.1166406387,97.3864328049,73.8588946815,13.0283017774,77.4756265699,58.1495268571,34.950597518,51.3631123633,32.1255781811,63.6048028227,34.00021156,61.8411345477,32.6044522854
2014-11-14,108.911594938,46.1434819615,327.82,100.173665002,74.88,86.3380452831,145.52,56.3631357047,555.19,544.4,24.1846569636,49.6291895461,31.5470632651,81.3088604106,16.5254853591,27.7242868774,104.50436039,25.9316742272,45.4044371256,76.394376915,92.7240234257,54.1483767167,90.9358202072,61.0905074523,52.4426159795,39.1109830876,90.3815815092,24.2490355629,31.4402675416,87.303589303,39.3354379741,43.9693212154,150.458896462,148.476300338,148.064073306,88.2387705793,65.6050942577,82.4524714415,58.3872602145,119.593690206,76.9219872989,104.05,91.3183236555,54.5142370205,97.0724400672,1172.96,89.04932255,101.073030706,113.310791343,37.6654963982,41.3173223963,242.190416951,64.6810727297,63.049293943,85.298260919,41.2245254599,182.964965601,48.3893553386,75.7876899654,99.2265856479,80.3877242379,47.0892187138,46.2552810559,63.4373102223,130.360747568,172.411187814,36.6311665674,93.9090345702,63.910831656,64.0658056567,56.259986841,33.9992477897,87.0189173794,92.2686506322,71.0442341455,,305.43,50.3123597445,135.732387694,51.3580788961,65.5790312111,,168.136193435,61.2839746463,112.99849397,38.0038469289,324.733034138,163.350004856,41.5524513378,28.241011245,98.812475411,74.1755917615,13.2115531754,77.6275395631,58.241072082,35.8521371621,52.5949103731,32.1710046208,63.281646323,34.1168170297,62.4183184702,32.759942967
2014-11-17,108.730361771,46.0317994718,323.05,100.30332766,74.24,86.3562045102,145.37,56.4566379205,546.64,536.51,24.3217581935,49.71291264,31.5031258511,81.0597014921,16.4772779923,27.7060111444,103.992260274,25.9532440117,45.31627317,77.2975093264,92.5258144994,54.5058825051,92.2361326399,61.3261885613,52.6292794684,39.2848910396,91.0290140415,24.3826263744,31.7088294735,86.928606926,39.6436490454,44.2126938421,150.458896462,149.851080896,147.914937318,88.0186551554,65.833451366,81.6186272925,59.336053193,119.185330563,77.4875901467,104.36,91.0730218252,54.9657785868,95.5316076852,1166.41,89.3389290334,100.997778566,112.944697327,37.5256731269,41.2230121421,246.333396148,64.2702543425,63.0118370626,86.2457003705,41.2905148673,182.916811857,48.3143766745,76.4053952754,98.8922079372,80.3972218424,46.8600517939,46.5265162119,63.1416278441,130.35133388,171.404069943,36.8327531759,95.1629990966,64.2513867092,63.7020673308,56.5577095436,33.9135113846,86.5006619985,92.59642559,72.1129061039,,302.42,50.2754535573,135.152009477,51.4724197026,65.5882146632,,167.900983092,61.3883131657,112.438108062,38.0613269091,324.051273144,163.762898763,41.9444555958,28.7029592113,97.5564246388,73.5250788404,13.5606034575,77.0388767142,58.3509263519,36.6535057347,47.0088496309,32.4435632592,63.3576831464,34.3403108468,61.9785592912,32.8668428105
2014-11-18,110.142072758,45.6502176323,324.93,100.794193437,74.34,86.1382937849,145.81,56.5968912443,544.51,535.03,24.6873614734,49.5547690182,31.3888885746,81.1612106811,16.5254853591,27.9527335392,103.740702323,26.0850593613,45.15757805,77.1469872578,90.590917838,54.9000555538,93.8806454226,61.3090034804,52.865064928,39.8432270958,90.5850603051,24.5023974467,32.1440850183,86.8036128004,39.7399650051,44.4109974638,148.378354948,152.770135507,149.27580321,88.4222000993,68.954331847,82.305322474,60.2574771432,121.264252385,77.691578059,106.78,91.8438356534,55.2197707179,98.6418063822,1166.83,89.0119539715,102.34291057,113.226308108,37.400314332,41.2135811166,267.902719494,65.7400712387,63.4706838476,86.2457003705,41.4602019147,182.637520142,48.5861743318,76.5004268616,98.4835240685,80.0648056859,47.7308860897,46.7250990939,63.7598728166,131.047946771,172.37422936,37.1447324509,95.2828633528,64.2986860222,65.147448573,56.2119670502,33.7896699104,86.9325414825,92.905990828,72.1218865405,,305.56,50.5430234147,136.940716114,51.3485504956,65.8178009649,,168.567412396,61.5448209448,113.340424354,38.0230069223,324.947835546,164.414353593,42.0959117863,28.6674247524,98.3402758725,74.1755917615,13.5256984293,77.1812951454,58.6255620266,36.7992091116,46.349980928,32.5162455628,63.4812429845,34.3014423569,62.3293987449,32.8182519725
